Sim No.,lambda,JWS,AWS,NSS,JSS,ASS,PFS,JFS,AFS,JP,AP,JB,AB
232,1,0.854666305563084,0.978354142898923,0.884897166899829,0.878174501000709,0.925575821288913,0.57789028312797,0.612571683688244,0.951187837188807,0.678173967441725,0.860905942662911,0.905974201300855,0.958463160037276
233,1.006,0.931476925200678,0.938192745364162,0.668033884561038,0.90369389581483,0.987418041615026,0.601728638633967,0.579872617712916,0.959265163908341,0.480271040820912,0.909096797515517,0.779518250433135,0.906988940042248
234,1.005,0.86399450110001,0.925242271629911,0.683967218152009,0.947629570524331,0.950830165019212,0.786685350649421,0.651665483373208,0.977580526201119,0.765809929938348,0.83987507102011,0.796758859765426,0.924818613805028
235,1.006,0.954572037086679,0.989721021285864,0.554376368112304,0.892242570967321,0.932001373516343,0.650168429866464,0.725206280878085,0.907342007523726,0.773807808023253,0.906767011053036,0.878985565102971,0.986824303074905
236,1.001,0.620464703704188,0.982041377734243,0.894210385927039,0.908014514994258,0.988279332046561,0.743306762551543,0.510075227112471,0.899571193910607,0.839023348696104,0.898540840981053,0.971025991696282,0.985072508315398
237,0.994,0.859827670686916,0.936157059165071,0.576607118724867,0.944189873273063,0.989430216171193,0.492066800495325,0.686573252079338,0.997968627569441,0.726018043652743,0.895053701047266,0.359015160182553,0.940216105578419
238,0.999,0.793490827183548,0.987350118524539,0.973909346384817,0.733443625907131,0.957741857298527,0.357199707684424,0.933863794061885,0.970716500822765,0.878781054104156,0.901888041474996,0.747354951500405,0.822266323694422
239,0.994,0.907740817544444,0.948466431600481,0.537096473491716,0.925674463082997,0.985553171317814,0.831947512158866,0.720723907963489,0.829124656656051,0.808081455968655,0.863137829591176,0.907983457484268,0.964390250486299
240,1.006,0.788795462113931,0.920301089939731,0.740953447855692,0.899600945610931,0.989036191831612,0.628156894453324,0.881518194448683,0.946182134478537,0.383286940887549,0.920537800319403,0.818660636274693,0.941311096436011
241,1.01,0.857610048703762,0.979395657086451,0.980197506719505,0.908972707678619,0.988855913471283,0.736662146159633,0.700237477272152,0.83049715930404,0.741413771285673,0.886135895126103,0.713313914810296,0.821161261637833
242,0.99,0.949257005965227,0.960757487289795,0.62005538678228,0.775113682727188,0.925440638471002,0.500798690424521,0.867529529390858,0.966278346933016,0.942890971709103,0.963206729678431,0.829895810891118,0.874153764221829
243,0.999,0.831374468724566,0.992005917194784,0.729598441924006,0.599078474910996,0.952593792255336,0.676238069199855,0.926045379061087,0.940835633548092,0.853962704447095,0.888502454923769,0.755465764939021,0.836735429496007
244,1.005,0.9255868247231,0.996386331565985,0.836934475591157,0.808787065787767,0.912253066604106,0.781566268933645,0.723764344454472,0.85320744028919,0.907307392690498,0.980149073430817,0.864416808602236,0.903377803465115
245,0.994,0.92059370900981,0.988166904665955,0.87623104800123,0.849684626300782,0.898681078668624,0.552198184183185,0.314283069976018,0.99476429418174,0.409577776883474,0.762533333947556,0.799955457156415,0.980622744317012
246,1.004,0.884755773690597,0.977018198209913,0.99050421451442,0.91938933575841,0.95930142212333,0.68218124446422,0.865270267713934,0.868828596432342,0.90206729543828,0.929036856226264,0.620372046359747,0.70944895616537
247,0.99,0.849401943893048,0.898212767770786,0.974906172244954,0.54423679965546,0.965970953037991,0.794733162001844,0.720481564288092,0.907015171146967,0.448186591572343,0.86740045087935,0.875852103520968,0.967753957882925
248,1.009,0.848904594413019,0.996996680485602,0.933669529195689,0.879511317920019,0.917024187704802,0.544133281455999,0.63480173865602,0.965850900066538,0.480306979904478,0.86598801336469,0.580992150226597,0.826444029457345
249,0.99,0.634163724875116,0.921006127370444,0.960166327349471,0.873675119054108,0.944560156016784,0.780395167063524,0.683849699100655,0.980903148017131,0.561891936830595,0.85486907255588,0.671633984748433,0.859662427045943
250,1.008,0.85903998567071,0.910601099302546,0.895317750711303,0.978800725299896,0.987897885639538,0.443731197249153,0.639082200037021,0.992771510213064,0.810282164918741,0.933449221460008,0.834716888454095,0.976650481592102
251,1.005,0.901412211971308,0.93938305833278,0.630818011257408,0.735697120481121,0.996332726093043,0.747009063123396,0.657945399893586,0.890744034591838,0.739016725572102,0.981065471431443,0.792655043127576,0.934832419002058
252,1.001,0.918438257130542,0.985980430682959,0.732473809193497,0.863166348971103,0.975930054250357,0.617119911785469,0.757824961783534,0.96431677389363,0.70887185359952,0.740856196047869,0.598270729380228,0.830392019925744
253,1.005,0.798780461767823,0.985403519314524,0.986720793973524,0.9231047734844,0.993762960935501,0.56969311361344,0.716915994995182,0.837624476407605,0.365153350528474,0.653245561965495,0.846288826439831,0.986402407672124
254,0.997,0.962756383156454,0.980589795595803,0.928104175229542,0.787736078898403,0.890037503483562,0.508380347498605,0.782073994903402,0.998135060573159,0.873148743617315,0.990290304717666,0.709021929358003,0.795230514417301
255,0.995,0.91910643537397,0.943976054001227,0.860794435028861,0.9824450775195,0.984523211140796,0.486426185485248,0.850086195384848,0.944214911890626,0.73571570065214,0.801253655618584,0.71397415922063,0.818367445654821
256,0.999,0.879836984086765,0.956152136333268,0.710260045688799,0.957977284140112,0.989856694551631,0.451980715586315,0.742712448793972,0.96749425979781,0.790519992778816,0.876283717952952,0.76182052405809,0.852007077420469
257,1.003,0.856085465652665,0.963725469872617,0.62190041670504,0.743914050172698,0.979043280949075,0.801796370031546,0.739050113239687,0.875728601022549,0.720397296000051,0.9335527616683,0.590317210998024,0.995057810556954
258,1.001,0.876771177937206,0.973069637680647,0.775788751794442,0.814350647632887,0.983176353953537,0.339537207020563,0.795750157930451,0.97295532790692,0.812806096898879,0.984252745500787,0.251362700022224,0.751824523735792
259,1.001,0.810999071780383,0.990863639252476,0.997323274890541,0.867380562097048,0.935243749050848,0.598430721333673,0.875465808680121,0.957625807544847,0.547877158252547,0.637580205686241,0.569211682935324,0.576385320676676
260,0.999,0.943375917116842,0.948752747323486,0.483030145662993,0.883739662404523,0.986197830827721,0.568308909675977,0.752933485865639,0.929867894315909,0.678696676821946,0.946565572846731,0.702812361944515,0.928157539235684
261,1,0.725520525964514,0.955725630571573,0.886355612630855,0.942186410061148,0.9606598993927,0.579165968727951,0.955824928055401,0.969278459692176,0.739215651740521,0.788205859786169,0.654474418345631,0.790744113802031
262,1.003,0.855436257963362,0.991551616722238,0.949608422413559,0.380905049293798,0.959116764177573,0.42309208706731,0.608473499695733,0.966207485931626,0.604694799287853,0.968510526997343,0.927451233616792,0.933626870939389
263,1.005,0.830450961526705,0.92552897540413,0.859236458910258,0.723955911451427,0.945601919133776,0.867994635805207,0.610918647442765,0.976924232196692,0.871410550734869,0.978661529157165,0.566142506099722,0.866640589084693
264,0.999,0.94189015557271,0.951741309900449,0.775949369018246,0.93497277701068,0.973296995950461,0.661915163710716,0.900584480220306,0.950987582391944,0.731789095120004,0.764545977856139,0.629562770020349,0.718141889510934
265,0.993,0.853973315620749,0.945310629596833,0.913452168114487,0.860401099780131,0.971839281067786,0.436080094418667,0.659796566156559,0.985776002845432,0.711263345942476,0.888507657988592,0.499792995910173,0.853023891107889
266,0.997,0.88985292107715,0.979061002897116,0.876978464006579,0.565165116950317,0.988249003929267,0.415075018874553,0.806023921628368,0.950625285056026,0.977010077739497,0.9998058235422,0.241354799805551,0.907680137315986
267,0.996,0.78032684238844,0.952440215392551,0.981441983033468,0.782133894319416,0.929376135510153,0.580347209571554,0.871536072278959,0.9616551422902,0.773680934912053,0.891756856726418,0.559005898400947,0.928174757093613
268,0.999,0.756411724170814,0.971754335664551,0.888352908873699,0.886966483047593,0.996576715938213,0.412124085169429,0.690171418596783,0.948842923802879,0.806178781439079,0.839103751816503,0.879912446538678,0.953651991275937
269,0.993,0.919477816718433,0.930497786779765,0.654037620125031,0.982462354630437,0.984732652667019,0.426212074038258,0.731028203721458,0.963899946287643,0.645206768451965,0.983747651406088,0.643532174367819,0.851829652759377
270,1.004,0.920810537065689,0.994181145050774,0.799794920682499,0.791897252682692,0.973788756807805,0.43489313254937,0.840191004424589,0.995654981072917,0.585501489313212,0.714260581403348,0.630518518521428,0.838560923007031
271,0.994,0.949530247983335,0.967820345876479,0.948424529968665,0.609877938719887,0.888038758914454,0.624019930690821,0.907925600148495,0.945363813650931,0.724937223614264,0.904013921859174,0.830865962148701,0.998418053821297
272,0.995,0.874294416054311,0.981959347966976,0.963904131671734,0.836746662145161,0.932927163265193,0.419158402481576,0.654049608132752,0.978634666997826,0.863202425796556,0.969988313503652,0.465515058561619,0.917515220745931
273,0.991,0.766861045383542,0.991696696793464,0.896430185704989,0.693115011302407,0.976458214096888,0.618236952513695,0.87620102846268,0.88909734847928,0.727578250871187,0.755313625527313,0.713895060437013,0.942008036144974
274,1.008,0.725483427830693,0.987672235644976,0.747827239944363,0.811656723743138,0.999593061540743,0.576284527871623,0.822164727876651,0.872990431208252,0.653019505943398,0.959121185921261,0.977634736217626,0.986594334553997
275,0.993,0.941404181699187,0.970034876798762,0.990852176882841,0.775938142999668,0.917815280676787,0.699528218169563,0.688719648853338,0.878354562345218,0.850380235426752,0.874809438273447,0.952539073927019,0.959545956091334
276,1.007,0.843089185518138,0.88197183457296,0.837098186507718,0.920316963453725,0.993567517489205,0.632516228795037,0.828897754830621,0.999082557984545,0.835370685802899,0.858876095305664,0.589155734435058,0.859014418199379
277,1.001,0.812728647313449,0.953914666562212,0.700800582773075,0.896157488895282,0.900484994497217,0.683512392963729,0.935330759874644,0.991031343583877,0.839385439188012,0.850802360230798,0.795992194925917,0.892333896586338
278,1.003,0.89879917638567,0.937870705216008,0.91742132794566,0.613517527499092,0.937305682163565,0.717859256382027,0.928515740017024,0.95256648609696,0.288993669642794,0.756708384552812,0.461785406350525,0.894024410871949
279,0.991,0.934845070099317,0.994760059002216,0.577901327972619,0.830156382552459,0.977614604110982,0.545848459226588,0.755789012773581,0.995207276585523,0.732401574950189,0.762255170668588,0.70619707561408,0.882004067899264
280,0.993,0.805630507683989,0.992436553557915,0.858191015887978,0.946300633595302,0.996073846771721,0.349592861290618,0.703880880267603,0.951075869588822,0.744541018397211,0.755028671406341,0.725815257537998,0.907507013315484
281,1.009,0.94007320288715,0.999190504475835,0.628391143899748,0.857258362701514,0.920296250242658,0.615116568111825,0.525456983021992,0.992155336319751,0.883046741910937,0.907949703569236,0.737448295184844,0.912749858392627
282,1,0.935534834600363,0.994854996200105,0.448779660929895,0.858402162693389,0.971066957457317,0.424839081913616,0.870015654699085,0.927810039331521,0.86311657376937,0.941642985729224,0.793414008190983,0.897728561750224
283,0.997,0.750620962109963,0.993525762428218,0.987110578559521,0.923556521964263,0.943656212824562,0.291679432262963,0.882131888952884,0.991974237923922,0.874003219336403,0.946191880844137,0.662929356593158,0.747884422541246
284,1.007,0.820905489997962,0.989692083937195,0.94308802642157,0.855651627260159,0.903579944674057,0.833665428200653,0.501718528948657,0.945484438869931,0.973985852868199,0.996291679857943,0.595055136902083,0.998676074602824
285,0.997,0.778943664181937,0.971339607642711,0.633500804915497,0.93185294374765,0.982216241179735,0.694247548022131,0.677036545434822,0.981485520318713,0.554466453503487,0.825937824255804,0.736652209488363,0.773214611736045
286,0.999,0.787986479673472,0.997195041083141,0.969326308764834,0.764054933741473,0.94566793124535,0.536685425734197,0.6746012036193,0.981838217120941,0.595245576789714,0.70584177667254,0.476310490603823,0.594122196084044
287,0.993,0.913749807544602,0.961571661080689,0.944176930331101,0.856556978955318,0.962994186953538,0.426166447514951,0.778080680682079,0.952135656724726,0.683432165307409,0.827061481654413,0.851937265430931,0.853328185202598
288,0.999,0.766354318816442,0.984667307594712,0.939344013918524,0.728663960493686,0.911152220984759,0.534662483764464,0.839780227828772,0.975967517365653,0.718288498929105,0.852292257003133,0.856699174073534,0.957011351189639
289,1.005,0.882003534663205,0.939561423108218,0.738217083023156,0.981578309082883,0.999980042716101,0.589591029501723,0.766587830201913,0.978470732192457,0.690870833022292,0.742639539520565,0.713135731241804,0.928973841797293
290,1.005,0.881308520326935,0.99832556248578,0.700075535078779,0.76376362123276,0.932538313039621,0.561471347524691,0.789571572362725,0.932375667952138,0.746639947869996,0.982093071221029,0.582083757652535,0.906470874276433
291,0.992,0.831657341230171,0.863234393952609,0.798328533723264,0.938561620904301,0.99319735110909,0.675086004562353,0.763117446997369,0.915243554693284,0.654695456615547,0.991480527453617,0.814804590008781,0.997297306201374
292,0.995,0.777614378426736,0.961620890242518,0.932836584042729,0.650237654961089,0.977891842366925,0.485720665369618,0.713103795642335,0.952953734606819,0.440680974043018,0.820125672281439,0.734612381073096,0.888131760614109
293,1.002,0.833571842830024,0.999164202171566,0.969495813440027,0.667935790922057,0.96569491789342,0.753863536552317,0.674061543863925,0.867148844043701,0.745365854426227,0.907903308716979,0.796024807533253,0.838083567134709
294,1.003,0.94566470032278,0.983733587937444,0.786707644495368,0.726849946454974,0.973908606478026,0.777600227018889,0.567206343920813,0.884540717849318,0.886464770403696,0.930096029099283,0.780293054303583,0.882034759662821
295,1.003,0.560561045222504,0.947651490416009,0.683071850200735,0.925180064413099,0.944646558246002,0.79380082318504,0.893643805891305,0.944103657474616,0.823754685142513,0.971080354115948,0.88702175176705,0.898051425364032
296,0.994,0.744176062758366,0.975312798702858,0.920526809609377,0.924919788991585,0.979763456364012,0.64660975246342,0.670008159315053,0.871103811314545,0.327521736311914,0.846149259132746,0.875335567837471,0.878266204552629
297,1.006,0.717753072825489,0.96459825660933,0.914320065011117,0.917199985089107,0.944921406294401,0.567307311920005,0.728027566875515,0.982867682583876,0.809592191936884,0.813968102454566,0.905024416576436,0.905612997322441
298,1.005,0.850344568840887,0.956886042093065,0.728329684749701,0.969219185076408,0.992824841518659,0.615814110813584,0.707858304557534,0.937151310227514,0.622304361002838,0.888339996497109,0.752564208630556,0.779185738602101
299,0.999,0.556962193659429,0.947781286075575,0.931493902795535,0.779197326268478,0.938724079478365,0.725637866828221,0.816426027065705,0.990973090132017,0.674718764836512,0.891156631182009,0.836048207125145,0.912857120534007
300,1.008,0.792477240170997,0.898518203673634,0.752852915152953,0.871843080809073,0.988529116848584,0.541985099100999,0.926056001369347,0.976179523368954,0.913034492382137,0.953196996037166,0.852176186794617,0.882431887911058
301,0.998,0.977274434185229,0.997178506690361,0.953126552243902,0.390068968310001,0.895924093488285,0.706731815591074,0.917474561291684,0.971419582502338,0.885838879469448,0.900089987751522,0.826618104028306,0.92739129721538
302,0.999,0.918883745397013,0.97448850071053,0.91508677344094,0.863425365162573,0.907782778888369,0.56547515780032,0.928576268553318,0.984305582921014,0.797019637168654,0.821203530628066,0.446084819889977,0.738346593827057
303,1,0.825438382968181,0.978629473459732,0.911018726311267,0.825807357374416,0.855135247845099,0.797033129730986,0.678086978174632,0.994742051430408,0.591700980750327,0.797301705266781,0.721231374001363,0.892136186183823
304,1.008,0.796362184073103,0.972900912267967,0.938885113958159,0.541171363508306,0.946446007431209,0.735404564146867,0.519908315481735,0.974141737571206,0.608087653956832,0.816548243189122,0.821502999121742,0.842474910857985
305,1.005,0.875828471361453,0.922971075310868,0.833993537710008,0.951678789197609,0.982486854348903,0.632051231843272,0.437731322703175,0.972138439739358,0.461153092555794,0.895865091141987,0.776869704416449,0.856250393801572
306,1.008,0.983577006354175,0.992921260506866,0.903557259320496,0.74780913944686,0.973427358112719,0.589292087384401,0.806707520447899,0.84609991215146,0.790850519933731,0.850715278439814,0.928236958150243,0.950877143366818
307,0.994,0.894682523148739,0.931221673956362,0.620773853227292,0.745892751106289,0.940580978920027,0.826547976438215,0.787359073539875,0.939087813208451,0.580045818172777,0.907091154154105,0.759515592789856,0.956307916625552
308,1.005,0.935688630229968,0.96742656982453,0.8184382498851,0.582470554771693,0.999646104226766,0.474056984779922,0.910283797799526,0.963989214346648,0.603014071543726,0.795725954850375,0.84619487263094,0.863975681238907
309,0.99,0.92424289969732,0.934576052592716,0.86882254652037,0.959796116790481,0.999115783718966,0.412195150473815,0.656205694698476,0.936830688179793,0.784227067754584,0.883231521730352,0.818662515028699,0.997527120304314
310,1.002,0.98551544309693,0.997468771669192,0.969996069671795,0.787602645580298,0.96897947135161,0.153269772942175,0.703191201134417,0.994742528534151,0.787428911511622,0.847357269028332,0.703548859621284,0.963576223654727
311,0.99,0.832326484061483,0.869462399687573,0.940053125313554,0.902626753732076,0.956070592885972,0.624733688233534,0.729027629220659,0.988777996459844,0.47301675558655,0.92021052681719,0.780034461051427,0.945575671151677
312,1.01,0.730509111190724,0.999176670322054,0.983896049301817,0.845569967987154,0.971604987757006,0.49978039036925,0.611134551602366,0.940352323246977,0.393792611389542,0.822318967357864,0.481945307658577,0.716508031088673
313,1.008,0.732324489936445,0.963540377903247,0.946982517826682,0.915568067322069,0.950811157334672,0.372388095438535,0.974633505584622,0.993821439746589,0.881847795783287,0.884933278352647,0.826205261451208,0.895867186307631
314,0.99,0.836357313937946,0.965476320116645,0.961734215060416,0.943948557290167,0.950625791464785,0.522450869123108,0.816624511419006,0.882462102142581,0.891975016886169,0.997879721634446,0.85291780224211,0.944022118647508
315,0.994,0.963073989681286,0.995802444673017,0.80535918132973,0.764711196938844,0.842436413781063,0.818928156712951,0.723216701145992,0.903571485260864,0.929696105485528,0.93970919785153,0.919026475447197,0.9694667250686
316,1.003,0.863797922013574,0.993904666000581,0.962101145784824,0.91074031878294,0.950473769082591,0.55314379176193,0.783531031986183,0.85486141405216,0.835489878171361,0.987307655656633,0.887585327926308,0.971919890461206
317,1.005,0.933547471804133,0.996769505822153,0.93513388545916,0.378937517254992,0.986136063544178,0.674633415896151,0.795375966080719,0.900874506002708,0.72256061749689,0.946285555991147,0.610643896769202,0.793734247764292
318,0.997,0.843201632833369,0.991824622583663,0.948989449974233,0.822006198355322,0.903372640297575,0.533182663988884,0.442082504239776,0.977519475484355,0.679432892328883,0.989710024724789,0.888153254700069,0.966708703573545
319,0.99,0.892266842237483,0.999366715858769,0.998760397248695,0.910247212505518,0.913096574103536,0.44623038886879,0.661337511330321,0.915098938270778,0.319670232099128,0.580635738063139,0.815362336966085,0.891778855072109
320,1.001,0.741017435201593,0.952940243772348,0.986267585852757,0.960239612594727,0.979095083802342,0.346168467982773,0.69570439447768,0.987026468960254,0.94005631286846,0.963373509166005,0.85594465026677,0.906796785079482
321,1.009,0.881228078415058,0.895570282612295,0.965992168804139,0.682417348274278,0.960588782905607,0.814026044103374,0.875654835519865,0.898809769138262,0.864766956270396,0.980069632096134,0.888512252162338,0.983161886939157
322,0.993,0.883393134704076,0.928065799083417,0.973451713873952,0.901720469080395,0.968001366578731,0.552224147111306,0.855266869793767,0.930280310482004,0.908595683016289,0.938364421190225,0.594351343757014,0.822713276618299
323,0.99,0.908986132967917,0.984905871115166,0.842757352045427,0.986646662693452,0.995375629987284,0.78837330240718,0.438572285804765,0.836448343227273,0.763793978641575,0.988002009450676,0.658545555923274,0.752284302913009
324,0.99,0.897775200729195,0.940950418760017,0.953618651239754,0.777692836344504,0.964798276453802,0.589973059034149,0.909431551036922,0.921536426578455,0.827836126277807,0.966809371026937,0.553703590644681,0.777555489134723
325,0.994,0.734600593099132,0.99361470260406,0.857735862662272,0.87905564453401,0.932624971006585,0.359460988084542,0.947517438963323,0.963315857299638,0.899769752841135,0.947257493974603,0.751571073660552,0.97811965035785
326,0.993,0.823138553413498,0.929565575471268,0.849903894642468,0.790874200205019,0.951986577953469,0.802162575307939,0.772192745528753,0.896557911196301,0.789210109530712,0.876964667571982,0.942431993886384,0.944126815098392
327,0.99,0.772998793651737,0.974987585351285,0.909574986543059,0.871838800718193,0.897136646926276,0.569275342429542,0.958807593226241,0.963141317729706,0.799040797596239,0.904254749480685,0.833374053333314,0.837372300759275
328,0.999,0.90766183332691,0.996114977829932,0.961847397710097,0.875735498807613,0.924395381211779,0.710665647832673,0.603160276939813,0.885128225016028,0.466842042722328,0.498170865712769,0.780469224348844,0.897161809590688
329,1.005,0.905759096857875,0.970469695667291,0.937539499634086,0.793830325044196,0.899443117151833,0.500644944284292,0.820237356955621,0.998946624271499,0.677963139824785,0.778258468602735,0.784005055877927,0.986564081797488
330,0.997,0.890221292818161,0.949215770302925,0.834439879555395,0.603296429774395,0.93435366668573,0.502675370539592,0.825661006171953,0.994247194049694,0.754596733140854,0.965569139282806,0.890386482179136,0.963807526299426
331,1,0.814775449257446,0.957886472566225,0.991037637278327,0.941334121523525,0.998398378858557,0.276041872533066,0.832141944223459,0.9563805411802,0.447443347544988,0.986685017031706,0.732495671478928,0.858357079088696
332,1.009,0.948707409325957,0.975281336907095,0.748245558496854,0.829791068069719,0.988783557345829,0.263781786463433,0.957570051051676,0.963823723880045,0.679488276745555,0.96106967416272,0.605138917490217,0.935588787688893
333,1.003,0.540628286182526,0.93123723086226,0.846577350418985,0.857886496969909,0.991218651529948,0.788030796883696,0.77460796160198,0.957806778573781,0.598511758535896,0.991277336383719,0.551564990407532,0.786971959820644
334,1.006,0.787810618237345,0.922045743701842,0.786857838107684,0.793743360415747,0.96187505385632,0.741687271878417,0.745431068793614,0.947935752086341,0.960222845032924,0.986987293723155,0.878051487875738,0.882688123843711
335,1.004,0.880202940037907,0.999580903202361,0.733863767682016,0.746828883059641,0.934173647162318,0.627939300701049,0.727372993778385,0.920311677035161,0.513144032317727,0.991788220734432,0.738736901327672,0.825407912474743
336,1.01,0.919455637949917,0.923648690494149,0.970938095523047,0.924760629449541,0.931147005927649,0.77495665017945,0.596348577558965,0.991614322949984,0.459152125990808,0.871932187672462,0.616831062159923,0.668748110437187
337,0.993,0.799858694347729,0.979761974063345,0.994070331626673,0.721345534897707,0.92984138418045,0.436565822314028,0.808483344486356,0.976492618884449,0.833978560056938,0.835954485349422,0.893242059442878,0.932790659344968
338,0.991,0.809985233747049,0.97502375803286,0.957129919294127,0.651583466654821,0.913910419376999,0.763869945088094,0.7978903875996,0.94127805085304,0.815717883780288,0.910788854064078,0.557029195970963,0.857828099414774
339,1.009,0.873706958112648,0.961069737322866,0.968126979813585,0.791390896215297,0.961580224038817,0.698619934472608,0.515355014769843,0.890069191840443,0.501366629325935,0.72024158120182,0.939387531643037,0.999772976587738
340,1.007,0.890500758258919,0.911255482815614,0.888814327459567,0.633709074269139,0.964601083561037,0.632065136318972,0.824577178486279,0.990528396338258,0.715057756871749,0.935581151803765,0.784403427928132,0.874338747106002
341,0.998,0.936802395599032,0.982271731783172,0.709895097121574,0.930556218852419,0.963163246839979,0.396299118894371,0.677039334170454,0.96695114780986,0.740347990710119,0.959281860140032,0.746193288037574,0.760102429205362
342,1.002,0.56959360036213,0.981815178615268,0.95851948323776,0.665182362104409,0.967437955308117,0.508746051248108,0.736759687948538,0.97870052087555,0.761746203168976,0.996239438125733,0.733740586766051,0.829120976563196
343,0.994,0.906265546401133,0.965486092727919,0.988643658682809,0.694232251482763,0.971446261500086,0.73053374070281,0.624032881757741,0.81693224216156,0.553804487862184,0.851561363878691,0.952880448038381,0.967111788975781
344,1.009,0.566469254762936,0.947665087358282,0.996663484127824,0.957348904494496,0.970885930420561,0.528903353748272,0.808872221764112,0.968101761352406,0.738601669918697,0.916728402591992,0.825729583042893,0.996974592651134
345,0.996,0.909061716377106,0.956183938714253,0.789164179974771,0.868863949259089,0.900220121276118,0.51094132922489,0.91297110550439,0.97183973836745,0.456227148705377,0.976663399505957,0.895905560942444,0.957955591815131
346,0.998,0.803800736174083,0.879743317293486,0.956359951159569,0.912451585965305,0.979570507460046,0.928060542283965,0.832312172501337,0.852685975747634,0.612694057864363,0.751364732088392,0.728651916243068,0.990260228894056
347,1.008,0.698605974973735,0.992854587503787,0.887674569741819,0.871844552413658,0.931942356815905,0.66134451319765,0.880108830261341,0.920160635426222,0.617875355319543,0.796953335817882,0.850388456049236,0.978065799510184
348,0.995,0.892751088448183,0.913554847529959,0.979610306773891,0.600622669794976,0.973640552529447,0.645419380557367,0.888574745308223,0.924425984421692,0.841229604123454,0.982519575815397,0.935884286896585,0.964373291257988
349,1.004,0.77819698025255,0.972742824479707,0.963825370654453,0.656564785262789,0.926464015333031,0.539293437333952,0.683563913687408,0.997576731838466,0.608238610589961,0.737558051071549,0.883147866096347,0.967841895684024
350,1,0.817077505817407,0.998433607727538,0.860986777997915,0.739799702809727,0.828936523285925,0.77249573138516,0.937153535923875,0.967211175994333,0.326290737810332,0.885605812804179,0.868474384218433,0.965271911690825
351,0.991,0.566644124123059,0.970391383064205,0.987756158393332,0.885258477950129,0.992484233329965,0.526261420186249,0.686737574362453,0.921454446736768,0.802742959105762,0.942147789108223,0.856479278276072,0.964376403992006
352,0.992,0.845297641354015,0.950000443485838,0.941693242740351,0.928903467063159,0.953444993493164,0.379924657133713,0.84954927275381,0.992307381513018,0.865014667698141,0.889469417946472,0.794543052549801,0.798969834333283
353,0.991,0.935073267032674,0.964733835007232,0.912877635453908,0.791885047900146,0.914801803832961,0.549208850296722,0.865656954859317,0.905631961206705,0.886111458117883,0.969511213167802,0.942089211242699,0.995433408173066
354,0.998,0.554541704578338,0.973143964231752,0.701312332597104,0.819445622204979,0.988993093966343,0.705084922837458,0.705089395689326,0.96471975526277,0.668362106704707,0.84431333121357,0.973033001140896,0.984991547601449
355,0.994,0.882205298575871,0.939097316300912,0.919221784982187,0.767629716950273,0.980232104916098,0.543794860568951,0.553402540690908,0.947802404707916,0.655569691644284,0.879521011910338,0.889823148228482,0.944366803330194
356,1.002,0.813921442140516,0.98357984252422,0.912700674783824,0.830808981414159,0.930413382921579,0.676883988481614,0.72452932607288,0.937581055709739,0.484984264469567,0.82942862278742,0.63575652945247,0.800567927236001
357,1.002,0.811343946889927,0.913415685396698,0.961395524575311,0.967840923792188,0.99507355626991,0.327225300943281,0.97175273776867,0.984464142140615,0.804119069341287,0.969778495725977,0.737347177469061,0.905394771718003
358,1.006,0.848654523614964,0.956366365580422,0.866606049442184,0.921048901611069,0.948858538182395,0.751972535109219,0.780033719139644,0.845930093431509,0.514399366872353,0.906382347583562,0.937355967858435,0.970279092824332
359,1.004,0.94549493786721,0.971146278820326,0.405366109851926,0.847526382087063,0.905239053202419,0.766357738087009,0.780870322289978,0.872153419466458,0.978308730683218,0.982657253640621,0.836315919055753,0.893678961112784
360,1.008,0.96547088601646,0.994213493974636,0.591122548041985,0.741918676287673,0.931774166150938,0.593829656252754,0.501458980995529,0.978556418265949,0.901167336091133,0.956849536666095,0.911875600665604,0.957893229608263
361,1.006,0.677470985768028,0.963504056529218,0.992109238283234,0.884137565618345,0.951101142733531,0.722021207074369,0.481459298721586,0.96745953220502,0.340242063112991,0.735275164167847,0.348566027195776,0.752102623288603
362,0.996,0.905887577474835,0.984731628918124,0.841157463776903,0.69663114195318,0.957889141222598,0.48996301526302,0.906193507936779,0.91713987634975,0.83104335664021,0.947001118272095,0.556966340238745,0.929924278257008
363,1.007,0.957273495701178,0.994314698564559,0.993449187878288,0.620049940273499,0.973008990167969,0.619417385842255,0.622849781298389,0.910156567828658,0.794933567173878,0.840454080633309,0.508707369777563,0.832311649908912
364,0.999,0.712395369345145,0.967690720147253,0.5811222253853,0.814281453048818,0.986664952399052,0.494502032923685,0.60649753485492,0.995271819190604,0.86038014162942,0.934457026919595,0.778188072273752,0.847830721771218
365,1.001,0.810999071780383,0.990863639252476,0.997323274890541,0.867380562097048,0.935243749050848,0.598430721333673,0.875465808680121,0.957625807544847,0.547877158252547,0.637580205686241,0.569211682935324,0.576385320676676
366,1.009,0.813031318717705,0.942931529143258,0.727077825890411,0.689941549607452,0.979316985473346,0.690362518851984,0.851147955925914,0.930547749385091,0.683465671640252,0.968260022399081,0.523972291020511,0.922332625255707
367,1.002,0.823359599391211,0.968601798464174,0.979753455800038,0.977726167522072,0.978133226400201,0.293087023218987,0.617709221362546,0.973126712564286,0.562722052296962,0.836103239737922,0.55019374384611,0.988007737971907
