Sim No.,lambda,JWS,AWS,NSS,JSS,ASS,PFS,JFS,AFS,JP,AP,JB,AB
253,0.999,0.705595189324856,0.974888562222148,0.937500566878368,0.85145180920507,0.962353523944283,0.790057379899166,0.839860392429761,0.887642677305358,0.417848073740348,0.533777318980604,0.899914864152603,0.986714038166951
254,1.001,0.686151973463207,0.975387232153566,0.890971094566394,0.81637987368852,0.947831881595561,0.485483453674063,0.890216161343645,0.9544230070128,0.750088691535845,0.97069675903025,0.769046277702768,0.954421317410212
255,0.993,0.994705335634073,0.999141572165829,0.751791931358026,0.864770926764797,0.881932818341988,0.416832481780701,0.825470691969626,0.968973234816276,0.980624802625662,0.997692674821227,0.467646480517426,0.97694596876737
256,0.995,0.870936461088055,0.939832531015232,0.814688295523224,0.703619194685658,0.92926228780215,0.600238338859286,0.600222521591818,0.998393751608686,0.781469792817401,0.958249543029237,0.910316540002994,0.987137559324723
257,1.002,0.731139798350594,0.963415224391788,0.895239965212311,0.814393182263267,0.933895552243239,0.440409564865323,0.936211636491171,0.991027033833358,0.648741763508268,0.930906237412558,0.875633115327181,0.95043346856938
258,0.996,0.691609323474871,0.967017048504956,0.992424059423588,0.875990252435864,0.94389512233385,0.666956137237988,0.718855810889868,0.96428279077692,0.595130580406098,0.781853499902105,0.519475064815504,0.721614622942355
259,1.002,0.777852707533024,0.864415896413048,0.499622382769014,0.96946253375376,0.973160933306754,0.668948887461485,0.948840659102722,0.973181894688663,0.905320899961588,0.959552259034657,0.789536153103227,0.886408418130608
260,0.996,0.830264398159672,0.949637809430221,0.8960162849279,0.719523897533963,0.907215636289628,0.912791695591784,0.890289140899857,0.941511782921384,0.472761853892913,0.70083494063959,0.582910174223161,0.897814463865551
261,0.998,0.751069331118922,0.99811365241392,0.699810685906296,0.783929245006665,0.969509631730912,0.433402584365468,0.696840988527978,0.984395330959032,0.720883493048827,0.910070905897087,0.69116978885657,0.751629454074095
262,1.008,0.85578882127675,0.885786562260665,0.847617056581542,0.936530120076083,0.997619660709016,0.579428413487826,0.909476206451707,0.979542338083408,0.928856981089876,0.970299867978536,0.336305620293707,0.755796491215802
263,1.009,0.949936513783457,0.971186836551954,0.830704964886444,0.798108130365726,0.92784356296037,0.761634963023976,0.516532409951201,0.935396405164409,0.79894971206944,0.914671026635286,0.73990020114811,0.955907155176481
264,0.992,0.628642187032192,0.961171407890768,0.999865462450038,0.916413939903038,0.941513997614034,0.739313183101461,0.555357355495065,0.912573262385738,0.409233313252396,0.96225578782315,0.711391557475142,0.925557290432556
265,0.991,0.884443700560898,0.981268998594229,0.907831805312622,0.830298979379494,0.865778181927327,0.798292895002962,0.803121239974373,0.898051983786728,0.719356550084828,0.915366276062817,0.850676954880703,0.872708438139366
266,1.005,0.924622225433939,0.992717379186686,0.892638504119635,0.569167351358929,0.960876411757688,0.49664437873028,0.758907020363035,0.963509274618743,0.63557522897372,0.705776842611642,0.853382901024677,0.960500442367022
267,1.007,0.977435669622178,0.996278221554973,0.976195957670262,0.88423131376298,0.890518326525403,0.533320201047208,0.781637547372909,0.949911893969976,0.851634326263883,0.868239866258838,0.682023600885254,0.872622533488911
268,1.005,0.922915206974699,0.975594247799662,0.490117048949624,0.985183832937191,0.996371789335551,0.598526668876496,0.749763175028932,0.904382229976478,0.58713273610752,0.888010781854927,0.94666570522987,0.959027182773487
269,0.999,0.696020242067562,0.964003616921006,0.887145204852514,0.687747834900422,0.978934886729316,0.535836801470355,0.960587757281378,0.969371395742056,0.463296641613371,0.766486581866959,0.846089872114308,0.879476684928394
270,1,0.930751115491932,0.996959030600489,0.901021758645307,0.595633394493465,0.860018232662989,0.873267055689215,0.698418113181843,0.96403669246175,0.913045736863873,0.969649551483114,0.612073526033488,0.957522322827369
271,0.994,0.773056904582596,0.96640883413652,0.849782153969614,0.895293356499274,0.990349824713089,0.530134525984926,0.778325661670671,0.962005918351189,0.731652398615915,0.765392224688616,0.603578150446541,0.793730872940808
272,1.003,0.874800624670175,0.970045870587857,0.982867652985257,0.775045711918126,0.913489963781699,0.757581711320748,0.79484466820832,0.871279435633444,0.805878412475081,0.966703054081309,0.702128313351066,0.988782640463459
273,0.99,0.646680500404516,0.896472625798287,0.92331080940144,0.733680166158451,0.997265709163693,0.805518081236562,0.556161769423785,0.989654440375074,0.613458258646208,0.973402436502992,0.704008888475585,0.704591323267074
274,0.998,0.88989443120075,0.92745232853133,0.790711147281971,0.791637419140936,0.983837710498321,0.72946557626526,0.822429718357532,0.85161495235407,0.897284308682119,0.917257934980468,0.916347650827774,0.975214483870068
275,0.991,0.923640993487813,0.942967691945409,0.583575930862192,0.90240834396632,0.987549928315478,0.749004553773425,0.907711966739886,0.95359284450116,0.702936722116401,0.740192331114837,0.712622861036137,0.889008776050315
276,1.006,0.814592887937416,0.973991428493042,0.901458867045044,0.904762195494719,0.939601715080267,0.555446593733615,0.86125445147176,0.953465161508714,0.720086208478541,0.753726177211343,0.669083765061297,0.947571027598473
277,1,0.930393272669194,0.947489919517908,0.548455057558053,0.969015756332985,0.999367945259736,0.336050290832101,0.699095323865558,0.944919844914679,0.916680030923103,0.99079906450831,0.903656778380387,0.970266828452074
278,0.993,0.652283203848294,0.98310666416913,0.471113567921487,0.910424136662937,0.920504026111554,0.54177981574337,0.688917260840418,0.985501164033348,0.797198203434649,0.98971028576055,0.900258333838511,0.985378465244248
279,1.003,0.739669486990805,0.999270097286042,0.85276384538157,0.877466286336897,0.993667140324439,0.754600392354306,0.534173224037525,0.86774717746668,0.628409022874499,0.853236916057447,0.656871767231414,0.887733781199174
280,0.991,0.825035247715397,0.890916931469082,0.932682936154725,0.857508374731909,0.990140153897286,0.669195984706899,0.824900654007606,0.925912706849347,0.404908952824579,0.805598022301151,0.675835993690967,0.965013005150544
281,1.004,0.924512069249413,0.945254428226294,0.976278255831657,0.955030071961936,0.981215746625891,0.647297036339614,0.841345075560401,0.885451044265672,0.960320025229454,0.992460109962603,0.400425098241667,0.729481472183576
282,0.991,0.797475849040396,0.984991362239087,0.840758968650607,0.930198688795748,0.988998582195677,0.576532597545952,0.449583023190037,0.900509855863144,0.878408155705207,0.950859952462222,0.9355574401032,0.943719229296174
283,0.992,0.807951148534377,0.96804609724382,0.95593592331558,0.917601205932686,0.9206469483647,0.421699877869799,0.936529548558559,0.953747935471416,0.584681085587269,0.924162145051606,0.800848350772648,0.995958643357702
284,1.007,0.673237261967527,0.940670263256062,0.97427004049829,0.704865525376965,0.99031652387927,0.567998775383219,0.561406828742954,0.999644631296023,0.896245383145456,0.896491602880611,0.848449910708149,0.959794032973435
285,0.998,0.518246507793162,0.94811050829589,0.879561976395121,0.892141531170934,0.965428946418845,0.635063036627652,0.828227431197035,0.994582517360205,0.524174480598823,0.896275013912077,0.768732017861032,0.822960619292951
286,1.009,0.8922317951442,0.95894436555363,0.996294014656357,0.896800540624317,0.918681492824005,0.575262812339375,0.683089197658148,0.983033268024293,0.813077200271753,0.930245209327479,0.752841706522319,0.825357031290815
287,1,0.962251415104206,0.996912924506789,0.920491365809733,0.904402550728216,0.973951263933951,0.63309193258696,0.53112251598097,0.858009504541023,0.872771546848946,0.995200654866348,0.700613169452363,0.874147713273449
288,0.997,0.597532831819131,0.988892500252882,0.783515651514186,0.740358689000734,0.940753333539615,0.691802275125678,0.776785940881227,0.99146011659777,0.754929331794522,0.827147652427432,0.712349864853397,0.916906065865938
289,0.997,0.959604424444853,0.998444203802291,0.773354047162663,0.727548921215559,0.917690871557406,0.591177919846627,0.50824326777749,0.998097958620207,0.831256019359205,0.885954091457197,0.761240894256698,0.848370913875361
290,0.997,0.776914834377278,0.946181331446207,0.840965411523206,0.9411386455921,0.964847566391361,0.49150509420085,0.733294249754624,0.955925600406251,0.899033237880832,0.98600767445104,0.757392030544618,0.901555936134524
291,1.003,0.553021809028178,0.999350831167946,0.983528429938826,0.829221875447188,0.919133657539079,0.697468322215065,0.792158667047831,0.979820435422634,0.392060827750219,0.524050828461203,0.656849848207928,0.771196651448454
292,0.999,0.879836984086765,0.956152136333268,0.710260045688799,0.957977284140112,0.989856694551631,0.451980715586315,0.742712448793972,0.96749425979781,0.790519992778816,0.876283717952952,0.76182052405809,0.852007077420469
293,1.007,0.853010430012828,0.948086441945693,0.995829167293252,0.884856057620323,0.91972915931144,0.633018798580005,0.97025729665174,0.984700350526357,0.676554070084845,0.709637775673733,0.618292283357522,0.742918236850929
294,0.998,0.973984546860475,0.993548544065297,0.882358650507546,0.523382547842469,0.926343221747717,0.68447314221011,0.435176273619414,0.997749339112248,0.802890320742379,0.826070848636667,0.719653339630864,0.859269214154212
295,1.002,0.868596534111906,0.916324383721357,0.764495801795868,0.761518558936138,0.99137155196452,0.79790231961771,0.643198322224575,0.948016505168065,0.761354479755924,0.827335364351191,0.888347892122101,0.957103443684641
296,1.008,0.986039312532191,0.995819390474862,0.94445152688189,0.767358153277686,0.912484288541363,0.422438674942788,0.801325272962745,0.978170110010228,0.845726620482775,0.931574069411213,0.841395950772176,0.8816196402749
297,1.01,0.839703212626785,0.933814248665866,0.882385494037366,0.794554367565557,0.928308626867148,0.625707251174744,0.917740378255558,0.993744095180997,0.789205800610073,0.924974572372991,0.515259644871128,0.872874935500484
298,1.009,0.792416903211057,0.984691345887595,0.907638061837323,0.804524379950757,0.98368661270582,0.374998648802017,0.628846595913303,0.98209769398381,0.683974725016863,0.767645136367835,0.863944160439037,0.953568347448101
299,0.991,0.82641196529029,0.916374366096466,0.885464329959972,0.751580664479266,0.958581380455831,0.610875367627303,0.860894198155634,0.984902331245893,0.916077444671867,0.937221711535883,0.469414094404459,0.849197501118507
300,1.004,0.944423835336355,0.96925695723199,0.35378981964868,0.929831864181788,0.929865600418776,0.669222680062956,0.739487182165763,0.931540445679223,0.66147880883148,0.976167698182565,0.897457632117587,0.914894464727896
301,1.005,0.901412211971308,0.93938305833278,0.630818011257408,0.735697120481121,0.996332726093043,0.747009063123396,0.657945399893586,0.890744034591838,0.739016725572102,0.981065471431443,0.792655043127576,0.934832419002058
302,0.996,0.827543191130547,0.832867843151436,0.865351550345036,0.892547209972246,0.906695719107503,0.752797926444326,0.947677116842725,0.983967902173866,0.985687576785893,0.989884670912777,0.891282495004479,0.965057212591023
303,1.007,0.707635810507463,0.980550650561328,0.745674543743372,0.8052003424698,0.979571258396699,0.548768885569176,0.724518982890504,0.981701461147081,0.807358562307067,0.846766338115995,0.769866429269758,0.901245701468211
304,1.01,0.654895016865327,0.980603888588663,0.753956748939593,0.695512686095108,0.948828880178536,0.693937591854309,0.823517718589577,0.943794911051867,0.726757572326054,0.992516114725705,0.892645441770176,0.922340700416418
305,1.01,0.902085463885978,0.999917742933464,0.678761590088703,0.663680328613602,0.948660459730476,0.49211096984575,0.703864688467688,0.949964663868578,0.968397983547515,0.989884219012653,0.911004194732209,0.992250499803505
306,1.004,0.836533054158854,0.940799934287709,0.807743798587803,0.864614205808821,0.981914504645825,0.491149929386445,0.707754485218262,0.984906199665115,0.932965927312515,0.976208492281072,0.724096595088022,0.745023123832309
307,1,0.899140005474787,0.936673140899034,0.764588064646582,0.917489925814301,0.991448730310297,0.715530666508439,0.880866662502459,0.885196236166973,0.644185291128388,0.891143641318049,0.719309778148472,0.77445777477507
308,1.005,0.76197479869874,0.865521807035605,0.995892939026678,0.93379624297754,0.968836943610736,0.652073244735659,0.679434210028355,0.98542810125544,0.542878994015691,0.965502218765196,0.881319161592181,0.985328253838849
309,0.991,0.935073267032674,0.964733835007232,0.912877635453908,0.791885047900146,0.914801803832961,0.549208850296722,0.865656954859317,0.905631961206705,0.886111458117883,0.969511213167802,0.942089211242699,0.995433408173066
310,0.996,0.872631871775438,0.968932783747019,0.952631948151215,0.804360537326137,0.862157403076543,0.840611857385042,0.541701661951493,0.984297466944941,0.889099992386455,0.891793797387712,0.777925737246544,0.954640135155697
311,0.995,0.841691894780991,0.992942362592901,0.913256492045462,0.78356295860543,0.953920964548631,0.496898488133459,0.865860478872653,0.908992376047012,0.740595118473548,0.988248682589046,0.775427523616365,0.831444384886765
312,0.997,0.962756383156454,0.980589795595803,0.928104175229542,0.787736078898403,0.890037503483562,0.508380347498605,0.782073994903402,0.998135060573159,0.873148743617315,0.990290304717666,0.709021929358003,0.795230514417301
313,1.01,0.773071207370465,0.990666608969767,0.870345200271427,0.748742077071056,0.911091721325523,0.510222234118501,0.867174263767403,0.982527180657363,0.92310127524273,0.952258050439262,0.939912272378405,0.975236499010463
314,1.003,0.903299805932597,0.94228704118468,0.246291203810688,0.827854577799663,0.873775785846818,0.651373280681458,0.911153428384633,0.97524578316585,0.919387722320468,0.986488615525018,0.841200238340406,0.991145309679778
315,1.007,0.922272543952619,0.993668055087376,0.934143620155118,0.699328461713,0.958421251137013,0.547567408089329,0.658159232821335,0.922565330207939,0.50017260808984,0.89470861881678,0.552743235784635,0.786273098740968
316,0.993,0.837286919347468,0.96381012940152,0.979333979906331,0.648543212863607,0.967774873983679,0.383708042953162,0.527580203795318,0.987623079242181,0.651403391902011,0.834758084956927,0.695625146448406,0.909508458535506
317,1.004,0.911970349353216,0.938469578972823,0.942072713210882,0.710173945913549,0.985605361951158,0.5693802210181,0.767293038253225,0.911312467929079,0.788405915080499,0.976408258674758,0.857885882130317,0.952130351854952
318,1.003,0.9158193730712,0.950478560378269,0.680606585999968,0.901966557086714,0.954607059285001,0.485922316625531,0.637876813243118,0.96004778028537,0.879303697347313,0.990533986375364,0.902185112818909,0.962459810417498
319,1.01,0.939608032666944,0.981161912959325,0.886976979828323,0.592686481500042,0.954320341192351,0.622954675104712,0.948164288891707,0.953151578206751,0.658677286514176,0.678191372667151,0.673110235684537,0.926514192766366
320,0.994,0.894682523148739,0.931221673956362,0.620773853227292,0.745892751106289,0.940580978920027,0.826547976438215,0.787359073539875,0.939087813208451,0.580045818172777,0.907091154154105,0.759515592789856,0.956307916625552
321,0.998,0.865761496529271,0.97141073341526,0.56199327516399,0.756484748415307,0.908326933980815,0.822009435980495,0.759838201266436,0.998816132645682,0.811200826551704,0.845398902917379,0.691322800098496,0.939712953226379
322,0.995,0.88554031141408,0.975698569341215,0.931459650896014,0.534798401487369,0.942416946379751,0.547270243561344,0.875831376446551,0.972022554615349,0.796899248644057,0.91859057411264,0.791159827992809,0.795418872507187
323,0.995,0.749899475457144,0.975548053420306,0.859533651216151,0.8366304238095,0.922004572411531,0.715794862902591,0.560122919718202,0.956183567177152,0.80314532089402,0.952181598807474,0.870113695976251,0.906799983253468
324,1.006,0.810974591078157,0.985372030096257,0.905844005011283,0.925935398274065,0.941497549885571,0.652767774199887,0.825058212677656,0.878934188325933,0.7227757143265,0.896074887923856,0.722500612948369,0.904431210582825
325,1.007,0.869119444039569,0.948990771336266,0.992308455805053,0.972963223932015,0.974926042908701,0.441698077993733,0.748252295068649,0.948258674599619,0.791652916715588,0.827814347856268,0.870610822956666,0.908415930562677
326,0.99,0.813386566834098,0.85103265380499,0.941956004017461,0.779993176115994,0.999935853060107,0.591163407905,0.930510431009392,0.991693333063401,0.867586594194454,0.92712176871461,0.649955622310838,0.921217928345769
327,0.994,0.875804397451055,0.970251721631555,0.822875557407879,0.899988088994026,0.931007782667756,0.533133028075938,0.673151370481853,0.975166239834096,0.686902964636461,0.785954051463256,0.985132619527801,0.993656040143337
328,0.993,0.853010360275529,0.965509426413565,0.975365332746455,0.953844266724784,0.961772285953178,0.416435088629497,0.935770658650596,0.940332794910055,0.882781078740612,0.989224341273615,0.700034682057431,0.719079630345193
329,0.992,0.86691129409085,0.998195769970719,0.915722504649152,0.750268596339809,0.878919574829934,0.509573189456378,0.692237195769328,0.999298699192191,0.979651831946553,0.996561601219525,0.914157143092088,0.949030941203038
330,1.001,0.553367597870354,0.998437826355373,0.967900989982721,0.795048243640723,0.963580735738829,0.698404438531111,0.529560590903386,0.934015236551336,0.669776856340737,0.958264169946535,0.558656118495717,0.874018745791547
331,1.006,0.826343722300431,0.967413461869512,0.448552071322903,0.9143729327562,0.933366623472603,0.447176657009881,0.974930882762226,0.995085650176005,0.859891204596034,0.997221283732878,0.545723768341065,0.73394511995547
332,0.992,0.877144816360758,0.972937453741061,0.84718682559387,0.683224937272969,0.929165105229168,0.58959304566872,0.909415619709969,0.974176906953925,0.481613487770331,0.941313076462667,0.575934852161548,0.663746201098977
333,0.998,0.847264398853981,0.913414049257661,0.612792857823205,0.869275805641162,0.98398764253519,0.561463759657813,0.877134577286566,0.987153387639346,0.685911681675219,0.976525946394657,0.702662908889721,0.710428959445425
334,1.002,0.643888561056139,0.969035244889513,0.920036831560503,0.817605395513475,0.946606388574388,0.803313210473878,0.700903114435262,0.940386435958234,0.940929604160847,0.985700880665202,0.640145260453382,0.87786437981054
335,1.007,0.92443303698818,0.965229585699743,0.868373402462253,0.793329698584568,0.941499334752081,0.603635574699637,0.765447814935704,0.905497699199385,0.601487730379917,0.997264363830031,0.706572355051266,0.934475438477282
336,0.995,0.836145356006052,0.969833599365792,0.982308510656424,0.777089642680461,0.982639835227385,0.385497063972225,0.321513765362443,0.999165417678604,0.846545585286687,0.855076498121696,0.787490307786679,0.812219773127065
337,1.009,0.646471834579362,0.936997053164904,0.654535530231928,0.682304578955084,0.993936585352269,0.883452030556803,0.900871969800199,0.940054590266404,0.704689936337894,0.953397399180539,0.744811196976428,0.834323246655243
338,1.003,0.540628286182526,0.93123723086226,0.846577350418985,0.857886496969909,0.991218651529948,0.788030796883696,0.77460796160198,0.957806778573781,0.598511758535896,0.991277336383719,0.551564990407532,0.786971959820644
339,1.007,0.950329498588971,0.999817054600344,0.831636081102223,0.842050791625003,0.998788756109017,0.628780341130736,0.619722184522317,0.854816306442168,0.753447034835999,0.946169049905232,0.629299885668126,0.811136644649617
340,1.007,0.957273495701178,0.994314698564559,0.993449187878288,0.620049940273499,0.973008990167969,0.619417385842255,0.622849781298389,0.910156567828658,0.794933567173878,0.840454080633309,0.508707369777563,0.832311649908912
341,1.01,0.691686996763791,0.902385344254946,0.848920632360296,0.954196132619944,0.984586589451487,0.576618141863398,0.904983895588702,0.972269665710151,0.873426444707226,0.954839475668742,0.80358027128163,0.904789539671959
342,0.992,0.8662646969535,0.964875407782545,0.910507695436783,0.830383771939244,0.976313981659641,0.398022547596316,0.695047799821214,0.951703665440889,0.920633406264716,0.941169419817855,0.755353527794822,0.929453519586741
343,0.998,0.796148185816294,0.947233722093621,0.929041219764448,0.763197032614289,0.894659472808137,0.637704501701879,0.904386242230487,0.977038157071181,0.70122243857079,0.951446248138349,0.650835315585063,0.975172800151782
344,0.995,0.956202279188571,0.97078564748119,0.75565938870287,0.951863664888254,0.964841463462251,0.614925735214609,0.717779962760031,0.851126170665123,0.469897609407693,0.919830943062676,0.925661093604947,0.967377543784637
345,1.008,0.927853504999291,0.97008557440113,0.950756721819043,0.913164818975276,0.960020233929184,0.465975760531339,0.854565749086331,0.928852095043358,0.661429519285292,0.842270484790507,0.802961721705023,0.848512159009733
346,1,0.845102852912834,0.994183207656229,0.886491453599692,0.535043574455538,0.960882912341707,0.381216971627448,0.86879448157648,0.962617721108215,0.766711948338467,0.941698853402312,0.674680336944243,0.962962079435633
347,0.997,0.970508654648566,0.993089726031826,0.834252513876353,0.761974741236915,0.923114083383065,0.460835958771311,0.462388412646963,0.99112676651838,0.668797678079949,0.881788000532722,0.800945856833285,0.955327060626598
348,0.991,0.943947090861391,0.976425679656279,0.887683554601952,0.584883352926842,0.971558407302477,0.886847964454259,0.751181652768243,0.904673817807936,0.601600332957235,0.747556810490909,0.517551953679324,0.653946014923725
349,1.001,0.88260772100668,0.973721352504434,0.959002516404434,0.546401202733947,0.939812956661749,0.505081999150111,0.963490746284144,0.965531868528689,0.937558168986571,0.997411559759747,0.491074905730698,0.984947917484668
350,1.01,0.951299912316772,0.978781984097174,0.799121474532997,0.728486490260232,0.97962791705432,0.465790558625044,0.909854152929686,0.92671602476165,0.806289374213208,0.992669230531722,0.58310558471478,0.788717392443371
351,1.005,0.677984111606067,0.988357539006902,0.947305076966417,0.897926313289252,0.930773384088853,0.839907496459199,0.840906203484607,0.910787496887588,0.61841164304217,0.622648327861232,0.761033660309414,0.853766061818774
352,0.997,0.625504041989828,0.931637774486117,0.894217891773785,0.871730349094025,0.942510304572127,0.555411034474122,0.835814008178348,0.996209558098635,0.792913075084491,0.961041676426977,0.814395569985943,0.991796952955786
353,1.007,0.793689482960217,0.95316521373559,0.831127315522223,0.967145824292035,0.981245971195592,0.469677503352147,0.896077043399514,0.903148558493392,0.936140811598619,0.966478431714288,0.831463196605188,0.975438597056549
354,0.993,0.925804949086365,0.97752991737126,0.644762557533803,0.922542294248575,0.946658292367584,0.473014058240175,0.781272916415271,0.928352367122121,0.797564420534866,0.980495854828287,0.693381555936889,0.873690425643905
355,1,0.891710276219117,0.929480528169432,0.966478198347215,0.995439413037596,0.996722759697558,0.336190621281188,0.812681718534734,0.955177538427283,0.935508768473402,0.977650872909201,0.57027654278746,0.954368641396655
356,1.008,0.909480063265097,0.991868169196335,0.90996276187814,0.973838481190444,0.974084860600895,0.437514976212502,0.317919904373344,0.947414229320455,0.794905415672087,0.980911490409941,0.891058709076693,0.9968044918121
357,0.998,0.901362711795929,0.993515486135309,0.686150835553157,0.926444546467461,0.997100486413699,0.219209258492355,0.734360202776405,0.955764008559116,0.746886134160453,0.965175936008279,0.86600120505461,0.882606159946891
358,1.01,0.943107391675587,0.999000725158003,0.846675784152534,0.688495153708821,0.926749549722503,0.536735063586216,0.765924768184302,0.970550857316482,0.811938055370765,0.958771600602751,0.46258336167105,0.814697273465971
359,0.995,0.811733915051666,0.998622682264134,0.922956921382601,0.501835692081682,0.868202030918102,0.718884709508302,0.909336018285827,0.969283182220591,0.691563871723048,0.985201068765274,0.890491950641609,0.931357945694906
360,0.994,0.848161648996202,0.889764624257258,0.853626380721566,0.566316719784179,0.952088765562081,0.70315336082549,0.88020770380528,0.996687193880305,0.570691048995992,0.940291057260693,0.708174156824569,0.925815498810945
361,0.999,0.639306349221129,0.991782264882738,0.436770575037109,0.814960770154905,0.974034861477668,0.657376567694433,0.342817544129747,0.958498861548295,0.510740130054697,0.991468006917802,0.94476583624036,0.981912833817142
362,1.007,0.820372040225034,0.92479476046552,0.951488741675612,0.838842450485842,0.991406702344744,0.546030059210668,0.570758739978126,0.992761083432768,0.968890729915336,0.984518326611435,0.409473069668559,0.910918547927631
363,0.991,0.818185425918367,0.931093692081342,0.466097174291074,0.959096274780148,0.974364202464166,0.725316730108288,0.636202865566417,0.938497862173033,0.649981377546871,0.948873825302755,0.831152985524491,0.945511750224589
364,0.998,0.811652620714944,0.999801287549004,0.849476535214589,0.812738576193371,0.975950766158322,0.596953476293345,0.782809314872794,0.883409587410754,0.579741316289348,0.736475059094953,0.883698798155549,0.990891912200951
365,1.005,0.932436317591537,0.983652333070002,0.9923102989559,0.705901821812731,0.940718065949604,0.810545463314484,0.513702454736959,0.908847191605385,0.647402778239693,0.733243656122368,0.560267641214378,0.774983910302737
366,1.001,0.810999071780383,0.990863639252476,0.997323274890541,0.867380562097048,0.935243749050848,0.598430721333673,0.875465808680121,0.957625807544847,0.547877158252547,0.637580205686241,0.569211682935324,0.576385320676676
367,1.001,0.522655425154569,0.964859525116325,0.97758420433731,0.730017380114521,0.986629738348675,0.591366914256743,0.723137279632707,0.967644623250937,0.833351014303714,0.894160325032418,0.742580790761193,0.907918114291796
368,1.008,0.878106335769504,0.998101682996596,0.939860405108469,0.910219204908791,0.957284223799107,0.583240589912123,0.69668848717039,0.864308075282739,0.881738030621123,0.893497130611637,0.732142152296945,0.997603353119884
369,0.999,0.782823623262265,0.969986895006604,0.849370952378258,0.881187276373545,0.9837554847189,0.424321240790967,0.669005910262303,0.941522996792262,0.737582190018366,0.9773132494696,0.815351281279703,0.914829787567673
370,1,0.746286454565334,0.990718476768372,0.805132943243344,0.938437655658515,0.968405164737053,0.337102563526106,0.739417853766284,0.971584380977426,0.773293130845747,0.899282077581521,0.856512254092854,0.961635521609812
371,1.009,0.506814894557592,0.920155862105043,0.704283952164587,0.911196776943861,0.996214414028233,0.579935995438307,0.980170637327232,0.995042413917466,0.483053462956359,0.98240998221958,0.914831980089245,0.918028007514308
372,0.995,0.73133401575122,0.990637409546812,0.956405745130201,0.592632586349399,0.972713276464347,0.323668414002866,0.748139881932023,0.988273456220628,0.762260313705383,0.782875250289769,0.679918456602669,0.825495044766704
373,1.009,0.873706958112648,0.961069737322866,0.968126979813585,0.791390896215297,0.961580224038817,0.698619934472608,0.515355014769843,0.890069191840443,0.501366629325935,0.72024158120182,0.939387531643037,0.999772976587738
374,1.008,0.856598440270302,0.980890049820412,0.89021289284296,0.764567580006219,0.968282603319205,0.556551910765865,0.770966066725104,0.935033953764884,0.773373851561607,0.88635612275918,0.68165919269199,0.84183071538424
375,0.995,0.935090777530211,0.963338269325605,0.904050445294547,0.785070519300986,0.90062235593149,0.532670783078838,0.934337130179598,0.993182258273307,0.611481131970655,0.666162611387056,0.96848500918197,0.99901261201791
376,1,0.919988805653783,0.967224931101577,0.801620039667102,0.799591095404563,0.950410659854344,0.573983177345135,0.638616789465398,0.935093410780689,0.760191097206361,0.974282764959548,0.639922417276632,0.929726068302917
377,1.01,0.910841651189611,0.982994432179672,0.769599969230556,0.615878817700097,0.966435472716981,0.515915478540969,0.794126436423865,0.973824423057528,0.813922487444152,0.939885073539075,0.722347936406311,0.776417092108207
378,0.991,0.873686424023119,0.969396387975673,0.975391830750386,0.804535761421599,0.866520779138631,0.681492313506943,0.658909636658824,0.984176387642482,0.681961439922633,0.783970333011708,0.632432406977249,0.931737504915837
379,0.996,0.978570186169096,0.987642465997491,0.89636231225561,0.289672321163818,0.954345817397592,0.7817432614756,0.77098328088019,0.878717785682909,0.641030462046406,0.989328847141875,0.632666273604299,0.955829118035553
380,0.998,0.884865217385373,0.944456353556872,0.628479574263013,0.813508704992777,0.960657444528536,0.532570199915382,0.852387204260411,0.944448484093915,0.505313741770989,0.977999857436435,0.804977657508824,0.978332097860838
381,1.005,0.87338210071627,0.999046665616089,0.899644974662163,0.932075065081585,0.949643718746701,0.602463791505172,0.564056381171234,0.904439907646309,0.927675776522121,0.94828684993034,0.58922611494601,0.96549245119286
382,1,0.530571851948374,0.965710404436544,0.828790484251853,0.839592896818029,0.972869406923155,0.691120035578365,0.752680281684428,0.991357722302138,0.646003470491489,0.757013170442014,0.957023130168011,0.990123686667459
383,0.991,0.81150129296111,0.970495211395153,0.852928554512834,0.9825816271016,0.993339690705965,0.23436697356326,0.487478088905715,0.987798776711589,0.675854148382713,0.896282866319484,0.883519365183234,0.971763400059637
384,0.999,0.912553811508352,0.925173192415982,0.970839071581802,0.881656558518836,0.962705165100359,0.608875848739972,0.744524034961212,0.906373422187562,0.894579450188277,0.945770395144309,0.914604758399187,0.92616200022453
385,0.99,0.828896702794918,0.914271001334968,0.727078447235072,0.924971340685174,0.959657373142789,0.626243772748199,0.849389624986903,0.978432992774007,0.633554478686895,0.864622438019271,0.818074647651667,0.91065181241246
386,1.004,0.685634642159426,0.986875835614771,0.968699921516161,0.668994995222772,0.999427935291697,0.487495296209047,0.900134523082652,0.916876187985202,0.693680722384671,0.891963135402271,0.798292596041812,0.845061318995292
387,0.992,0.831212142643145,0.990308526749669,0.834854826535826,0.723275646637842,0.883906369198444,0.88279888040696,0.641503906131235,0.959083261125905,0.696596410168849,0.957601068096723,0.56895935553965,0.766669777805212
388,0.998,0.858538932494168,0.989336892061523,0.742880671189338,0.621436802352095,0.992225629136676,0.515001345426241,0.775553166950824,0.992475965682117,0.734167968441543,0.860876137250098,0.517593097435684,0.519080417553766
