,Years 1,Years 2,Years 3,Years 4,Years 5,Years 6,Years 7,Years 8,Years 9,Years 10,Years 11,Years 12,Years 13,Years 14,Years 15,Years 16,Years 17,Years 18,Years 19,Years 20,Years 21,Years 22,Years 23,Years 24,Years 25,Years 26,Years 27,Years 28,Years 29,Years 30,Years 31
Sample No. 81,1,1,1,1,1,1,1,1,1,1,1,1,1,0.783885883494746,0.708533848765306,0.761119949923828,0.766814464588184,0.785566831218544,0.796498626262415,0.784129835294094,0.838022846646607,0.885122602672316,0.874580255964771,0.871684445471503,0.902156018130481,0.949019106179476,0.999652181547135,0.955039141345769,0.950614692866802,0.967298139315099,0.95126516122371
Sample No. 82,1,1,1,1,1,1,1,1,1,1,0.726574942005333,0.75863146485202,0.686400255329441,0.823424156640191,0.828548648035154,0.70741512701055,0.705596314546652,0.905463815637864,0.841264575998299,0.847652410172857,0.857338345599361,0.879410971104167,0.9411117952317,0.925499502513558,0.97270333359018,0.982893608622253,0.956022525597364,0.935906886402518,0.945624551679939,0.988822258096188,1
Sample No. 83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.699295490725432,0.779197157711256,0.780942997430917,0.791585047788918,0.784151217249688,0.833358028939925,0.77348823836213,0.877767292294651,0.866723629769869,0.906245303472504,0.888758714498952,0.85575786810834,0.971427922528237,0.962282390184701
Sample No. 84,1,1,1,0.756578146993648,0.699062234863173,0.765402587830555,0.773843048479408,0.798230226979591,0.819622864889912,0.810421090784017,0.890587175020948,0.849969699636102,0.846870982380584,0.848966868394986,0.857994875608012,0.965787380374968,0.993714705891907,0.93675826927647,0.929035843387246,0.984555166568607,0.932776902504265,0.943034061491489,0.924667533282191,1,1,1,1,1,1,1,1
Sample No. 85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.787200921135023,0.741598209134769,0.834903971724212,0.72049238371104,0.830868073682301,0.701606387262233,0.703417313123588,0.905752102273516,0.915428744334728,0.857210564667359,0.902564692527056,0.875604763008654,0.989372003544122,0.992279053591192,0.989958967864513,0.96996172780171
Sample No. 86,1,1,1,1,1,1,1,1,1,1,0.729229867925402,0.76651385775907,0.795011873300187,0.766254793982022,0.691400483577978,0.754993502901867,0.775202007697895,0.900005249129608,0.905179785125889,0.854528088867664,0.919050184310414,0.911939211140387,0.991323449332267,0.945744452271611,0.931410995218903,0.921011035479605,0.950732900369912,0.920677134208381,0.972021936103702,0.955296605788171,1
Sample No. 87,1,0.834494862345979,0.727924584214576,0.750067738258746,0.797334587202873,0.795550763177685,0.793747529039625,0.819012203709222,0.847701740531251,0.877221185126342,0.891737962915562,0.90759680591803,0.871172827225179,0.994417103845626,0.94633399317041,0.98165154825896,0.958097934629768,0.933133988119662,0.976503101401031,0.969094150736928,0.931225463170558,1,1,1,1,1,1,1,1,1,1
Sample No. 88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74660674545588,0.806683310739696,0.714890007641167,0.725599471061956,0.734649107024539,0.716810015834868,0.750392676600255,0.908219331372529,0.889970983351581,0.866087855253369,0.879812793297693,0.887171965944581,0.955579637996852,0.964684695210308,0.92903489600867,0.945775558128953,0.945925424117595
Sample No. 89,1,1,1,1,1,1,1,1,1,1,0.827562731843442,0.757781793213449,0.695267413662747,0.70513423150545,0.793424198591616,0.835618795304559,0.702436774586327,0.89397990881186,0.916514966169372,0.892511052485555,0.875328741972335,0.855711236253381,0.931732288785279,0.95685971096158,0.934911300241947,0.982595127839595,0.998330208174884,0.992746340539306,0.9491093919985,0.937794480044395,1
Sample No. 90,1,1,1,1,1,1,1,0.790275292472448,0.750774635597132,0.695003991191275,0.687332467026077,0.75308185467869,0.775602190698497,0.724326068792958,0.875793601687998,0.836666163072921,0.882867770843208,0.853422847664915,0.900343359703198,0.973566073533148,0.968814675323665,0.947509851884097,0.97913768960163,0.995449739284813,0.944937996659428,0.928144386019558,0.979453631862998,1,1,1,1
Sample No. 91,1,1,1,1,1,1,1,0.736700117694214,0.725440478442702,0.736526366394479,0.823792320281733,0.831224057789892,0.750742933004163,0.747003553064074,0.862354445828125,0.914804391773418,0.886583478018641,0.918181608504616,0.84530061287526,0.957712782490999,0.95792743369937,0.991353783514351,0.927540319748223,0.959891042988747,0.922284106779844,0.974281901456416,0.93833873193711,1,1,1,1
Sample No. 92,1,0.780454788102303,0.715930780106224,0.754720893550199,0.705095289253164,0.711858975423034,0.725178775169421,0.707453185006976,0.872891197173856,0.86147547788173,0.906170335981995,0.880474729329348,0.84944687590003,0.980268674809486,0.945361236426979,0.99826081700623,0.925197327807546,0.954177881982178,0.933012394867837,0.995357131306082,0.92999879585579,1,1,1,1,1,1,1,1,1,1
Sample No. 93,1,1,1,1,1,1,1,0.748259091471788,0.712692449348047,0.764224116342608,0.803010558722541,0.76413833723776,0.765140816489235,0.825343631081283,0.837007188146003,0.917736906263046,0.898894420857541,0.906027823195793,0.879019813041203,0.948339355606586,0.949559062756598,0.928882525172085,0.980798817388713,0.939819676149637,0.94228363674134,0.982293926198035,0.963304348438978,1,1,1,1
Sample No. 94,1,1,1,0.734421863745898,0.696441306466237,0.805995506783016,0.730174641300924,0.783853491944261,0.731451930887066,0.764804725327063,0.873902142837644,0.878313224538229,0.872178938031197,0.844334209337831,0.869211805655621,0.985169582534581,0.976981350947171,0.940598288271576,0.966990230064839,0.991946371402591,0.995432676840574,0.95588273152709,0.937128005735576,1,1,1,1,1,1,1,1
Sample No. 95,1,0.737655460090842,0.711546508340631,0.736223862391431,0.78299608751107,0.729262794730254,0.766347725644242,0.782147877676412,0.918115650948137,0.842230182908475,0.89610161091201,0.902900663949549,0.900461755700409,0.984727037940174,0.978423645682633,0.934875608049333,0.980242235530168,0.9741111584194,0.988111085724086,0.971441228277981,0.995943185649812,1,1,1,1,1,1,1,1,1,1
Sample No. 96,1,1,1,1,0.69938583122706,0.727438241361175,0.761060455105267,0.748156662729103,0.711795239640866,0.814443315322511,0.83246120253019,0.851983400617726,0.839361348042265,0.876207286199555,0.864822374508716,0.839264119678177,0.938041046597064,0.96694167168811,0.939772812351584,0.98956358704716,0.984962098412216,0.968601711001247,0.98322346271947,0.942564511038363,1,1,1,1,1,1,1
Sample No. 97,1,1,1,0.716349821166601,0.784613225971349,0.689017772082239,0.809924904328305,0.811886641023681,0.716772826692555,0.722081089882646,0.843652524237521,0.846944367177784,0.858602697273716,0.908924504010007,0.882373773877509,0.952405080348253,0.967276954334229,0.979711413085461,0.973430182598531,0.967656482830644,0.9792926408723,0.973897487856448,0.974887822959572,1,1,1,1,1,1,1,1
Sample No. 98,1,1,0.78090196564002,0.792458258675411,0.691375260126311,0.834426320625003,0.703785618000198,0.824693893887103,0.724635535119101,0.90692113058921,0.839735795708373,0.908275226336904,0.851660233317874,0.880882761878893,0.954709410481155,0.957919716797769,0.981001866534352,0.987327466495335,0.924053328949958,0.985483883228153,0.958836849108338,0.999799382314086,1,1,1,1,1,1,1,1,1
Sample No. 99,1,1,1,1,0.734606469295919,0.689104254463688,0.791873799882829,0.801108277834952,0.786117714307271,0.748212238169741,0.800301631727722,0.866214522722177,0.915824470898137,0.870843308401294,0.89133209924493,0.918109511097893,0.970457098390907,0.966390860658139,0.954814929049462,0.939457447081804,0.929064411446452,0.966984001342207,0.96225255984813,0.939818958863616,1,1,1,1,1,1,1
Sample No. 100,1,0.724663177483249,0.824168682751711,0.777093940951396,0.811015341490507,0.833385867964476,0.824531482464168,0.822638241528999,0.865322880184278,0.897900449170731,0.863974429299124,0.871625849285163,0.873342921986245,0.996452187374234,0.972833981253207,0.941297802589834,0.933322348408401,0.993512753006071,0.956872617732733,0.950606455989182,0.928591291159391,1,1,1,1,1,1,1,1,1,1
Sample No. 101,1,1,0.717010187487118,0.708580102446955,0.720667186171282,0.754502777046524,0.735460135295521,0.829714664154686,0.706538555085659,0.876250048255548,0.853823118418455,0.893515847092494,0.874446168863215,0.888133336738683,0.93598546044901,0.977773057799786,0.971983490139246,0.938826330974698,0.946353190820664,0.970883789043874,0.984877400826663,0.924764707330614,1,1,1,1,1,1,1,1,1
Sample No. 102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821868885426316,0.721596236912534,0.737551914564334,0.720579558647238,0.717029025744647,0.707141965675633,0.717798479007557,0.865016009360552
Sample No. 103,1,1,1,1,0.725125689468347,0.797669311171863,0.830858684903011,0.770138850076124,0.781698293973692,0.720235476807226,0.700098920556717,0.900467121747322,0.839183689994737,0.862771024010144,0.881959019790404,0.905197699342854,0.981320369113237,0.941255569104105,0.986276576053351,0.940781569182873,0.984089739732444,0.962335245329887,0.933159887567163,0.996156246066093,1,1,1,1,1,1,1
Sample No. 104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.818287343952339,0.806764282543678,0.712426025980618,0.827598012845498,0.754340830365196,0.767973400618881,0.788773241524119,0.839287874863483,0.847685317281634,0.841602400070056,0.913776546061039,0.901445895322599,0.963885414898396
Sample No. 105,1,1,1,1,1,0.701522308007348,0.832478872385342,0.755536624487955,0.72398753147712,0.796096673597582,0.800578142540995,0.828290418117773,0.839025643681176,0.896011597586796,0.869201827025041,0.854190984795801,0.894256330000237,0.938163222037256,0.963640381172299,0.94345256799832,0.945848658327013,0.94764960296452,0.949097107313573,0.937626795154065,0.980185886453837,1,1,1,1,1,1
Sample No. 106,1,1,1,1,1,0.778995176441036,0.692779133388773,0.799178594550118,0.732068556699902,0.707581385936588,0.820060559596401,0.711857576343697,0.877010736886412,0.84342865269538,0.893454436874948,0.844388863420114,0.887405541134998,0.991597782447934,0.964935139901936,0.955931062214077,0.937688108999282,0.994495614729822,0.931315420698375,0.998707952424884,0.963633798193187,1,1,1,1,1,1
Sample No. 107,1,1,1,1,1,1,1,1,1,0.715527959390543,0.811820308353286,0.805562905095518,0.729715990614146,0.730103146530688,0.820460922528524,0.75575723055657,0.902713437358849,0.893738478847779,0.89441501102224,0.89741377228871,0.847684750282206,0.968648644667119,0.959666333366185,0.944161311723292,0.960221233647317,0.975197473671287,0.99528497742489,0.999201923850924,0.978710911665112,1,1
Sample No. 108,1,0.735985272914637,0.799467550184578,0.738949803636875,0.789845192294102,0.808189401311334,0.794350889163557,0.760966495507397,0.879937304834835,0.870019254029728,0.849128669488244,0.889210468511097,0.915297881410457,0.991843754667789,0.94056459158659,0.955204999279231,0.923592871259898,0.949335976690054,0.929400932602584,0.997908141501248,0.972642346210778,1,1,1,1,1,1,1,1,1,1
Sample No. 109,1,1,1,0.713976684703026,0.709512701911386,0.710746388942003,0.815728482326027,0.7173613074366,0.777307211562525,0.756861558523029,0.90428520716168,0.864301385761239,0.875496618727222,0.885886599520221,0.845143172735348,0.92030514491722,0.970922451280057,0.948765390347689,0.995680609438568,0.947193568535149,0.944395781718194,0.920016042515636,0.930526167862117,1,1,1,1,1,1,1,1
Sample No. 110,1,1,1,1,1,1,0.733336872271262,0.766139518086798,0.699353655440733,0.792819737819023,0.777679148806725,0.695432778414339,0.729218648363836,0.869856394821778,0.877164281039499,0.900165620764718,0.86378380726371,0.880538333850913,0.942614652831107,0.95463386323303,0.921460616532713,0.95034506637603,0.934578501712531,0.983524737209082,0.976832650788128,0.966027550119907,1,1,1,1,1
Sample No. 111,1,1,1,1,1,1,1,1,1,1,0.815180959751829,0.835752831051592,0.767513179163449,0.778401242710184,0.696088887216989,0.728192884220276,0.761030345213599,0.865746595721692,0.876682977166958,0.845941705541685,0.848082259028219,0.862691010809504,0.945621537826955,0.946096650529653,0.969821697026491,0.999472375884652,0.994333526920527,0.929791847486049,0.959090645126998,0.995895668119192,1
Sample No. 112,1,1,1,1,1,1,1,1,0.73394372607721,0.781161894324701,0.723060847261455,0.712228916132823,0.815747686872724,0.729609112128615,0.738659322600812,0.91867432797607,0.893827097860165,0.879169824101962,0.899782521560788,0.879637374732643,0.97530245885253,0.936413978394121,0.92100360063836,0.952055368404836,0.948468725103885,0.973607307225466,0.944397730398923,0.992777509093285,1,1,1
Sample No. 113,1,1,1,1,0.688332194009796,0.696850643587764,0.810867578037083,0.715633269167971,0.762087430014741,0.723845656450372,0.830472558423877,0.836895079229958,0.866453727598302,0.910000911460258,0.846390995587222,0.871539188377559,0.963657387979329,0.983251597639173,0.951229357607663,0.970154018420726,0.975211490038782,0.976752711161971,0.92234196767211,0.973378565516323,1,1,1,1,1,1,1
Sample No. 114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831053838274907,0.775020029804669,0.7040972780101,0.703670355341397,0.745946240030695,0.751577428787947,0.718173200161196,0.91724326485768,0.913546420666389,0.917222291941755,0.836136296797544,0.854283713522367,0.985007498152554,0.97327516945079,0.959043506439775,0.930888404995203,0.995882921405137
Sample No. 115,1,1,1,1,0.707690986305475,0.79388921948988,0.825566106558777,0.739965403395705,0.753441204225179,0.752462312312797,0.712414399023633,0.871914626058191,0.915817765515298,0.886238930922933,0.844709634892643,0.880664681256749,0.972470645420253,0.967292625699192,0.992288078330457,0.973204706162214,0.957145581115037,0.969839631672949,0.980652909073979,0.957820514701307,1,1,1,1,1,1,1
Sample No. 116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 117,1,1,1,1,0.813959643641952,0.813535696269479,0.752842935408931,0.714382086276542,0.796219987144228,0.739858160576783,0.822483212467283,0.845944867994636,0.882625201286748,0.89735804800503,0.864340530743822,0.904899393807165,0.989566873442382,0.936615190822631,0.974269041176885,0.951106115095317,0.968332347869873,0.994557210411877,0.986802328266203,0.932052162028849,1,1,1,1,1,1,1
Sample No. 118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77338029198721,0.83006763035804,0.806491070952266,0.710913211411331,0.73610099413339,0.735327099893708
Sample No. 119,1,1,0.727516091569792,0.706539048081264,0.824447880907916,0.723318964197766,0.709661515896674,0.767804035499226,0.835057377805002,0.857740085043944,0.838619550402276,0.909943003824912,0.901825870465487,0.899940234160051,0.926017130222172,0.925217956006527,0.97209967918694,0.927036479115486,0.995985181350261,0.985185129456222,0.970235289670527,0.926600525509566,1,1,1,1,1,1,1,1,1
Sample No. 120,1,1,1,1,1,1,1,1,0.782250743744895,0.716443306069355,0.834278247879352,0.692123585160822,0.690359106498305,0.799139430282172,0.801772209747229,0.838466543501243,0.888514007473365,0.888696804795414,0.864380050120875,0.912271637931466,0.931118362545967,0.944589786920697,0.941700876299292,0.958154649343342,0.966345441434532,0.989506753943861,0.992519477047026,0.922698844317347,1,1,1
Sample No. 121,1,1,1,1,1,1,1,1,1,1,1,0.753571243236307,0.808076844749972,0.717992566899862,0.763463630808052,0.6906050754725,0.749312427536584,0.794322582882829,0.904441803637892,0.85302036719583,0.853437913389877,0.875746763948351,0.855716405920684,0.937290928177536,0.992036584578454,0.975049487836659,0.987209089100361,0.957274508532137,0.964423933196813,0.940312050897628,0.992192638553679
Sample No. 122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.738823247481138,0.808605044802185,0.830136379810516,0.825823660999537,0.691520446249284,0.760995783134364,0.792598817079794,0.887854899182916,0.869546161019243,0.837003681554459,0.84957135213539,0.901945048714988,0.957956616785377,0.937778933793306
Sample No. 123,1,1,1,1,1,0.770351228782907,0.835453721824102,0.833106193087529,0.810306014482863,0.686551088550128,0.830548476848286,0.784807475494687,0.872031127044,0.901724038553424,0.870992861086503,0.88176071499195,0.881385578911752,0.921186926234514,0.965653640553355,0.992824564743787,0.940973748750985,0.952603432852775,0.963112822640687,0.966610448881984,0.944207089375705,1,1,1,1,1,1
Sample No. 124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.751817103791051,0.792235077371821,0.779222090555355,0.767811845721677,0.705562220980879,0.788719557459932,0.835919717188459,0.850579014400952,0.876605148745701,0.867905904448591,0.895303133063018,0.868348139731213,0.975060925614089,0.981101067047566,0.974963151905686,0.99693629719317,0.980199828855693
Sample No. 125,1,1,1,1,1,1,1,1,1,0.700943945233245,0.78473986102175,0.768495255675167,0.770623981360346,0.721839836846571,0.718696263398975,0.779873445317149,0.877795566597022,0.864291718451306,0.903197533592582,0.867956645352766,0.89791292268876,0.97968236906454,0.995609169267118,0.980224653463811,0.997682198360562,0.922779574766755,0.933805757500231,0.964567095898092,0.92705707019195,1,1
Sample No. 126,1,0.779075311556458,0.692957152823452,0.748307713530026,0.689857876721304,0.790517811106052,0.736985065696295,0.769837795478757,0.884550578852184,0.894223918720149,0.843980712487362,0.891762742321938,0.882269986207597,0.95401088507846,0.939085403624922,0.949077840317041,0.954755665920675,0.96056785935536,0.969673243295401,0.955520212259144,0.924084204118699,1,1,1,1,1,1,1,1,1,1
Sample No. 127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 128,1,0.815252358654048,0.723407167034689,0.746886513441801,0.716754524457734,0.769961017767433,0.812953797065653,0.827484041837975,0.851711098374799,0.877121721426025,0.894574526359327,0.881513727647252,0.903486131724902,0.937392632719129,0.959890011288226,0.983617799542844,0.930276964213699,0.973983100913465,0.930991992652416,0.920661674421281,0.934461451619863,1,1,1,1,1,1,1,1,1,1
